split,dataset,query_id,group,depth,initial_f1,pre_f1,post_f1,observed_delta,resolved_count,unresolved_count,resolved_fraction,evidence_support_count,support_per_resolved,answer_token_count,answer_char_count,reasoning_progress_token_count,reasoning_progress_char_count,next_information_need_token_count,next_search_query_token_count,cot_step_count,cot_token_count,passage_count,unique_passage_ratio,unique_title_ratio,evidence_vocab_size,retrieval_score_mean,retrieval_score_max,retrieval_score_std,question_query_jaccard,question_answer_jaccard,answer_evidence_jaccard,query_evidence_jaccard,progress_evidence_jaccard,need_evidence_jaccard,support_evidence_jaccard,answer_support_jaccard,unresolved_query_jaccard,resolved_evidence_jaccard,unresolved_evidence_jaccard,mu,v_hat,dynamic_benefit,adaptive_score,historical_native_u,historical_raser,historical_benefit,historical_direct_gain_et,historical_idr,provider_tokens,latency_ms
independent-evaluation,hotpotqa,5a90afa855429933b8a2058d,hotpotqa::5a90afa855429933b8a2058d,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,21.0,128.0,8.0,3.0,1.0,21.0,6.0,1.0,1.0,154.0,42.35808083333333,53.42974,5.9755424169087625,0.08333333333333333,0.0,0.0,0.01948051948051948,0.11464968152866242,0.02531645569620253,0.11612903225806452,0.0,0.75,0.06493506493506493,0.01935483870967742,0.15256666666666666,0.690696889197316,0.7479038945246901,0.7910141944885254,-1213.0,-936.0,-1416.0,-1023.0,-1167.0,1857.0,18100.305899999512
independent-evaluation,hotpotqa,5a90afa855429933b8a2058d,hotpotqa::5a90afa855429933b8a2058d,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.5,2.0,13.0,22.0,145.0,16.0,6.0,2.0,31.0,12.0,1.0,1.0,279.0,43.57271108333333,54.566048,6.737610790279117,0.0,0.0,0.007168458781362007,0.017857142857142856,0.04878048780487805,0.03873239436619718,0.0,0.0,0.0,0.03914590747330961,0.0,0.013661111111111107,-0.0013520205727978831,0.0010964749536178106,0.23739291727542877,-1213.0,-936.0,-1416.0,-1023.0,-1167.0,2075.0,18515.50789999601
independent-evaluation,hotpotqa,5a90be1855429916514e754c,hotpotqa::5a90be1855429916514e754c,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,2.0,10.0,29.0,192.0,13.0,7.0,1.0,29.0,6.0,1.0,1.0,239.0,43.214642166666664,50.97004,4.271132922910166,0.1875,0.0,0.008368200836820083,0.01652892561983471,0.05511811023622047,0.02857142857142857,0.06666666666666667,0.11764705882352941,0.7,0.04149377593360996,0.024691358024691357,0.15256666666666666,0.37020083211672955,0.5592321441621726,0.7857195138931274,-524.0,-463.0,-42.0,-28.0,-211.0,2228.0,14733.041499996034
independent-evaluation,hotpotqa,5a90be1855429916514e754c,hotpotqa::5a90be1855429916514e754c,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,10.0,35.0,264.0,17.0,8.0,2.0,47.0,12.0,1.0,1.0,440.0,40.46795675,54.157455,7.018977876363683,0.1111111111111111,0.0,0.004545454545454545,0.015873015873015872,0.05321507760532151,0.02237136465324385,0.05429864253393665,0.07692307692307693,0.4166666666666667,0.018140589569160998,0.018140589569160998,0.013661111111111107,0.11521995933117454,0.11904799313910337,0.2889871597290039,-524.0,-463.0,-42.0,-28.0,-211.0,2297.0,15024.615299997095
independent-evaluation,hotpotqa,5ab1f4f8554299340b52543b,hotpotqa::5ab1f4f8554299340b52543b,1.0,0.33,0.33,1.0,0.6699999999999999,2.0,0.0,1.0,2.0,1.0,5.0,40.0,13.0,121.0,15.0,6.0,1.0,13.0,6.0,1.0,1.0,201.0,33.763114333333334,36.31224,1.84764142408402,0.4,0.3,0.024875621890547265,0.019704433497536946,0.049019607843137254,0.03349282296650718,0.12315270935960591,0.18518518518518517,0.0,0.029850746268656716,0.0,0.15256666666666666,-0.012993891641472355,0.17918904788271459,0.5456960201263428,-1438.0,-1134.0,-937.0,-1311.0,-1572.0,1534.0,17523.42040000076
independent-evaluation,hotpotqa,5ab1f4f8554299340b52543b,hotpotqa::5ab1f4f8554299340b52543b,2.0,0.33,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,5.0,18.0,164.0,22.0,12.0,2.0,18.0,9.0,1.0,1.0,220.0,35.024286333333336,38.303535,2.3563706416422128,0.3333333333333333,0.0,0.004545454545454545,0.04504504504504504,0.0625,0.05217391304347826,0.0945945945945946,0.043478260869565216,0.0,0.022727272727272728,0.0,0.013661111111111107,-0.03494689223988257,0.0020209498104234946,0.23319771885871887,-1438.0,-1134.0,-937.0,-1311.0,-1572.0,1567.0,11621.659099997487
independent-evaluation,hotpotqa,5ab204a4554299340b525473,hotpotqa::5ab204a4554299340b525473,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,25.0,33.0,313.0,18.0,10.0,1.0,33.0,6.0,1.0,1.0,117.0,92.99803366666666,98.52818,4.609452685793464,0.2903225806451613,0.12903225806451613,0.042735042735042736,0.08547008547008547,0.18110236220472442,0.08870967741935484,0.24369747899159663,0.16129032258064516,0.0,0.07258064516129033,0.0,0.15256666666666666,0.02896083687713012,0.1313899819711783,0.7125453352928162,-1204.0,-1122.0,-1438.0,-1524.0,-1246.0,1881.0,16422.189299999445
independent-evaluation,hotpotqa,5ab204a4554299340b525473,hotpotqa::5ab204a4554299340b525473,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,25.0,38.0,340.0,21.0,10.0,2.0,40.0,10.0,1.0,1.0,187.0,91.1062906,98.52818,4.681761607838063,0.25,0.12903225806451613,0.026737967914438502,0.047872340425531915,0.11386138613861387,0.08333333333333333,0.15343915343915343,0.16129032258064516,0.0,0.05670103092783505,0.0,0.013661111111111107,0.011272066775428122,0.07254597101518433,0.2467060685157776,-1204.0,-1122.0,-1438.0,-1524.0,-1246.0,1938.0,16142.339099998935
independent-evaluation,hotpotqa,5ab21953554299722f9b4cad,hotpotqa::5ab21953554299722f9b4cad,1.0,1.0,1.0,0.25,-0.75,2.0,0.0,1.0,2.0,1.0,1.0,2.0,33.0,230.0,20.0,8.0,1.0,33.0,6.0,1.0,1.0,202.0,31.394058,36.836273,2.459264636163013,0.16666666666666666,0.0,0.0049504950495049506,0.024390243902439025,0.11374407582938388,0.07246376811594203,0.0,0.0,0.0,0.09405940594059406,0.0,0.15256666666666666,-0.17543792927418034,0.022571203343317445,0.5243551731109619,-1178.0,-1487.0,-828.0,-1172.0,-1327.0,1585.0,13917.69679999561
independent-evaluation,hotpotqa,5ab21953554299722f9b4cad,hotpotqa::5ab21953554299722f9b4cad,2.0,1.0,0.25,0.25,0.0,2.0,0.0,1.0,2.0,1.0,7.0,42.0,23.0,162.0,18.0,7.0,2.0,35.0,10.0,1.0,1.0,250.0,30.4517356,36.836273,2.2707196321887997,0.17647058823529413,0.17647058823529413,0.02390438247011952,0.01984126984126984,0.07058823529411765,0.050980392156862744,0.0,0.0,0.0,0.06,0.0,0.013661111111111107,0.0403788813691997,0.17676063865881778,0.09623640775680542,-1178.0,-1487.0,-828.0,-1172.0,-1327.0,1637.0,14218.626000001677
independent-evaluation,hotpotqa,5ab22f28554299722f9b4cc5,hotpotqa::5ab22f28554299722f9b4cc5,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,20.0,50.0,495.0,14.0,6.0,1.0,50.0,6.0,1.0,1.0,95.0,38.03160233333333,63.922962,11.682060152116174,0.14285714285714285,0.0,0.042105263157894736,0.052083333333333336,0.16,0.06862745098039216,0.25773195876288657,0.14814814814814814,0.0,0.06930693069306931,0.0,0.15256666666666666,0.022261324192253365,0.07239552006955807,0.7821028232574463,-1040.0,-828.0,-1434.0,-1441.0,-952.0,1812.0,18707.791200002248
independent-evaluation,hotpotqa,5ab22f28554299722f9b4cc5,hotpotqa::5ab22f28554299722f9b4cc5,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,2.0,12.0,43.0,370.0,21.0,5.0,2.0,72.0,12.0,1.0,1.0,206.0,35.638005666666665,63.922962,10.169929754647114,0.25,0.0,0.009708737864077669,0.024271844660194174,0.07792207792207792,0.05581395348837209,0.08653846153846154,0.1,0.16666666666666666,0.07177033492822966,0.055299539170506916,0.013661111111111107,-0.0015681718648936688,0.012162440586589194,0.26346555352211,-1040.0,-828.0,-1434.0,-1441.0,-952.0,2095.0,21924.775200001022
independent-evaluation,hotpotqa,5ab29772554299449642c917,hotpotqa::5ab29772554299449642c917,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,11.0,22.0,148.0,23.0,8.0,1.0,22.0,6.0,1.0,1.0,112.0,38.933044,53.70262,6.71678983420803,0.3076923076923077,0.0,0.017857142857142856,0.061946902654867256,0.12605042016806722,0.0975609756097561,0.22123893805309736,0.07692307692307693,0.0,0.07017543859649122,0.0,0.15256666666666666,0.007544544903626774,0.010182622453962568,0.7945053577423096,-1613.0,-1356.0,-565.0,-509.0,-1215.0,1238.0,14298.65989999962
independent-evaluation,hotpotqa,5ab29772554299449642c917,hotpotqa::5ab29772554299449642c917,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,11.0,21.0,146.0,16.0,9.0,2.0,24.0,9.0,1.0,1.0,164.0,37.036232444444444,53.70262,6.107712224659431,0.2857142857142857,0.0,0.012195121951219513,0.048484848484848485,0.08187134502923976,0.0650887573964497,0.06666666666666667,0.16666666666666666,0.0,0.04819277108433735,0.0,0.013661111111111107,-0.005145900456735263,0.011170809803494455,0.15719333291053772,-1613.0,-1356.0,-565.0,-509.0,-1215.0,1289.0,10699.79169999715
independent-evaluation,hotpotqa,5ab29a28554299449642c928,hotpotqa::5ab29a28554299449642c928,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,9.0,24.0,191.0,8.0,5.0,1.0,24.0,6.0,1.0,1.0,161.0,33.65649616666667,37.51462,2.4264907838871905,0.14285714285714285,0.0,0.006211180124223602,0.024691358024691357,0.06936416184971098,0.03680981595092025,0.12962962962962962,0.045454545454545456,0.5,0.018292682926829267,0.012269938650306749,0.15256666666666666,0.42391540826385754,0.5306784211423089,0.8754395246505737,-461.0,-568.0,-410.0,-946.0,-118.0,1903.0,18409.17239999544
independent-evaluation,hotpotqa,5ab29a28554299449642c928,hotpotqa::5ab29a28554299449642c928,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,2.0,6.0,29.0,223.0,22.0,8.0,2.0,36.0,12.0,1.0,1.0,252.0,36.24519525,39.837337,3.1618137128830592,0.05555555555555555,0.0,0.007936507936507936,0.011673151750972763,0.07251908396946564,0.04580152671755725,0.18503937007874016,0.04081632653061224,0.14285714285714285,0.03529411764705882,0.0196078431372549,0.013661111111111107,0.0015998638244883628,0.0263940968566567,0.35977470874786377,-461.0,-568.0,-410.0,-946.0,-118.0,2555.0,16182.956799995736
independent-evaluation,hotpotqa,5ab29e3e554299545a2cf9dc,hotpotqa::5ab29e3e554299545a2cf9dc,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,7.0,20.0,145.0,7.0,5.0,1.0,20.0,6.0,1.0,1.0,153.0,59.298849833333335,62.678223,2.054559659678801,0.05555555555555555,0.0,0.0,0.01282051282051282,0.06790123456790123,0.02564102564102564,0.11688311688311688,0.0,0.3333333333333333,0.08496732026143791,0.02564102564102564,0.15256666666666666,0.5446880909632491,0.6671425641609844,0.8779610395431519,-800.0,-324.0,-902.0,-1146.0,-608.0,2481.0,16808.799299993552
independent-evaluation,hotpotqa,5ab29e3e554299545a2cf9dc,hotpotqa::5ab29e3e554299545a2cf9dc,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,12.0,28.0,207.0,14.0,8.0,2.0,36.0,12.0,1.0,1.0,294.0,47.344963,62.678223,12.097223204569763,0.047619047619047616,0.0,0.01020408163265306,0.02027027027027027,0.06622516556291391,0.02666666666666667,0.14527027027027026,0.06666666666666667,0.0,0.04666666666666667,0.0,0.013661111111111107,-0.0001410908744555365,0.001095238095238095,0.1898643672466278,-800.0,-324.0,-902.0,-1146.0,-608.0,2466.0,15706.40679999633
independent-evaluation,hotpotqa,5ab29efb554299194fa93477,hotpotqa::5ab29efb554299194fa93477,1.0,0.6,0.6,0.46,-0.13999999999999996,2.0,1.0,0.6666666666666666,2.0,1.0,6.0,36.0,32.0,244.0,16.0,7.0,1.0,32.0,6.0,1.0,1.0,76.0,39.39369966666666,43.41076,1.8446579971948445,0.36363636363636365,0.0,0.05128205128205128,0.07792207792207792,0.14893617021276595,0.05747126436781609,0.23076923076923078,0.13043478260869565,0.10526315789473684,0.09090909090909091,0.046511627906976744,0.15256666666666666,0.04433389034543155,0.17456189650333268,0.49725252389907837,-923.0,-420.0,-483.0,-1054.0,-140.0,1275.0,13514.503999998851
independent-evaluation,hotpotqa,5ab29efb554299194fa93477,hotpotqa::5ab29efb554299194fa93477,2.0,0.6,0.46,0.46,0.0,2.0,2.0,0.5,2.0,1.0,9.0,58.0,26.0,196.0,18.0,5.0,2.0,46.0,8.0,1.0,1.0,95.0,39.993587625,43.41076,1.9147750268502144,0.18181818181818182,0.21428571428571427,0.07216494845360824,0.030927835051546393,0.07079646017699115,0.1188118811881188,0.12371134020618557,0.2777777777777778,0.14285714285714285,0.07291666666666667,0.03636363636363636,0.013661111111111107,0.023488969463683326,0.1650573715684287,0.08142824470996857,-923.0,-420.0,-483.0,-1054.0,-140.0,1743.0,17908.267299993895
independent-evaluation,hotpotqa,5ab29fce554299194fa9347b,hotpotqa::5ab29fce554299194fa9347b,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,14.0,21.0,169.0,22.0,7.0,1.0,21.0,6.0,1.0,1.0,114.0,42.935475,70.38189,12.359494289548609,0.058823529411764705,0.0,0.017543859649122806,0.04310344827586207,0.11570247933884298,0.07936507936507936,0.25862068965517243,0.0625,0.0,0.059322033898305086,0.0,0.15256666666666666,-0.01330631856103992,0.007008114434585023,0.7223249673843384,-794.0,-639.0,-436.0,-830.0,-331.0,1391.0,15510.373299999628
independent-evaluation,hotpotqa,5ab29fce554299194fa9347b,hotpotqa::5ab29fce554299194fa9347b,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,14.0,24.0,196.0,21.0,7.0,2.0,24.0,8.0,1.0,1.0,161.0,43.143450375,70.38189,10.955104482275294,0.058823529411764705,0.0,0.012422360248447204,0.03067484662576687,0.08823529411764706,0.04597701149425287,0.18404907975460122,0.0625,0.0,0.042682926829268296,0.0,0.013661111111111107,-0.008998271842536543,0.0031254643435094567,0.34114086627960205,-794.0,-639.0,-436.0,-830.0,-331.0,1432.0,20400.96139999514
independent-evaluation,hotpotqa,5ab2ac9855429929539467d0,hotpotqa::5ab2ac9855429929539467d0,1.0,0.0,0.0,0.67,0.67,0.0,3.0,0.0,0.0,0.0,1.0,7.0,35.0,277.0,13.0,4.0,1.0,35.0,6.0,1.0,1.0,230.0,34.11340783333333,39.16418,2.3461654533682856,0.23076923076923078,0.0,0.0,0.004291845493562232,0.06,0.02531645569620253,0.0,0.0,0.25,0.0,0.029914529914529916,0.15256666666666666,0.05054764964493957,0.0722416891306725,0.791641354560852,-204.0,-1053.0,-573.0,-1166.0,-766.0,2248.0,15659.466799996153
independent-evaluation,hotpotqa,5ab2ac9855429929539467d0,hotpotqa::5ab2ac9855429929539467d0,2.0,0.0,0.67,0.67,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,3.0,11.0,28.0,213.0,15.0,6.0,2.0,49.0,12.0,1.0,1.0,328.0,30.433247916666666,39.16418,4.059719125087176,0.2,0.0,0.009146341463414634,0.015197568389057751,0.05952380952380952,0.03313253012048193,0.0,0.0,0.2,0.01812688821752266,0.030303030303030304,0.013661111111111107,0.017244381267044914,0.023913203657122264,0.19821062684059143,-204.0,-1053.0,-573.0,-1166.0,-766.0,2792.0,30964.67069999926
independent-evaluation,hotpotqa,5ab2b5d5554299194fa934c7,hotpotqa::5ab2b5d5554299194fa934c7,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,2.0,2.0,2.0,14.0,52.0,533.0,24.0,8.0,1.0,52.0,6.0,1.0,1.0,163.0,36.437044666666665,50.803463,7.202593343932071,0.3333333333333333,0.25,0.012269938650306749,0.042682926829268296,0.13157894736842105,0.0625,0.5151515151515151,0.022988505747126436,0.2,0.04216867469879518,0.07909604519774012,0.15256666666666666,0.02306442721720181,0.11407248221174832,0.7854521870613098,-894.0,-642.0,-454.0,-442.0,-384.0,1813.0,30175.592299994605
independent-evaluation,hotpotqa,5ab2b5d5554299194fa934c7,hotpotqa::5ab2b5d5554299194fa934c7,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.0,1.0,15.0,91.0,52.0,434.0,24.0,6.0,2.0,62.0,8.0,1.0,1.0,173.0,35.41866875,50.803463,6.482257278150968,0.2727272727272727,0.2777777777777778,0.07428571428571429,0.028735632183908046,0.1306532663316583,0.06486486486486487,0.4857142857142857,0.13333333333333333,0.13513513513513514,0.08670520231213873,0.09424083769633508,0.013661111111111107,0.09696180679574216,0.17600905960470326,0.3245322108268738,-894.0,-642.0,-454.0,-442.0,-384.0,2127.0,23814.63700000313
independent-evaluation,hotpotqa,5ab2b6d2554299545a2cfa1a,hotpotqa::5ab2b6d2554299545a2cfa1a,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,8.0,44.0,389.0,16.0,7.0,1.0,44.0,6.0,1.0,1.0,166.0,59.74058933333333,65.73461,3.6532117066116716,0.19047619047619047,0.0,0.012048192771084338,0.02976190476190476,0.10526315789473684,0.07058823529411765,0.281437125748503,0.041666666666666664,0.46153846153846156,0.08333333333333333,0.047058823529411764,0.15256666666666666,0.14814601544114153,0.21049119186381476,0.8467953205108643,-930.0,-412.0,-191.0,-128.0,-549.0,1846.0,20470.33889999875
independent-evaluation,hotpotqa,5ab2b6d2554299545a2cfa1a,hotpotqa::5ab2b6d2554299545a2cfa1a,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,8.0,44.0,389.0,26.0,7.0,2.0,44.0,11.0,1.0,1.0,246.0,46.80991990909091,65.73461,14.427758584980625,0.19047619047619047,0.0,0.008130081300813009,0.020161290322580645,0.08208955223880597,0.05426356589147287,0.1902834008097166,0.041666666666666664,0.4,0.05622489959839357,0.031746031746031744,0.013661111111111107,0.02839388068968233,0.04763205111513377,0.12869718670845032,-930.0,-412.0,-191.0,-128.0,-549.0,1853.0,15013.586900000519
independent-evaluation,hotpotqa,5ab2c30f55429916697740a1,hotpotqa::5ab2c30f55429916697740a1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,7.0,62.0,30.0,257.0,21.0,6.0,1.0,30.0,6.0,1.0,1.0,163.0,36.50475316666667,41.979603,3.1446108905209242,0.08333333333333333,0.2727272727272727,0.024096385542168676,0.024242424242424242,0.07222222222222222,0.05747126436781609,0.3090909090909091,0.07142857142857142,0.1111111111111111,0.07975460122699386,0.03508771929824561,0.15256666666666666,0.02376222266949484,0.23775794770709524,0.38341280817985535,-33.0,-1271.0,-843.0,-1356.0,-1347.0,1558.0,16856.62570000568
independent-evaluation,hotpotqa,5ab2c30f55429916697740a1,hotpotqa::5ab2c30f55429916697740a1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,10.0,80.0,33.0,259.0,18.0,5.0,2.0,42.0,9.0,1.0,1.0,230.0,37.03854588888889,41.979603,2.7670483757141904,0.09090909090909091,0.21428571428571427,0.02127659574468085,0.021739130434782608,0.06477732793522267,0.05982905982905983,0.058333333333333334,0.1724137931034483,0.2777777777777778,0.05652173913043478,0.046413502109704644,0.013661111111111107,0.0012824160097007797,0.20685068777848548,0.09309609979391098,-33.0,-1271.0,-843.0,-1356.0,-1347.0,1704.0,20695.68729999446
independent-evaluation,hotpotqa,5ab2c67655429916697740c1,hotpotqa::5ab2c67655429916697740c1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,28.0,222.0,25.0,9.0,1.0,28.0,6.0,1.0,1.0,134.0,45.750900333333334,50.920284,2.821877933517364,0.3157894736842105,0.0,0.0,0.043795620437956206,0.06578947368421052,0.07432432432432433,0.0,0.0,0.2727272727272727,0.0,0.06993006993006994,0.15256666666666666,0.09251318079479671,0.1455998920322659,0.8108136653900146,-785.0,-918.0,-412.0,-179.0,-605.0,1177.0,8696.424699999625
independent-evaluation,hotpotqa,5ab2c67655429916697740c1,hotpotqa::5ab2c67655429916697740c1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,34.0,282.0,21.0,10.0,2.0,34.0,7.0,1.0,1.0,182.0,45.40097657142857,50.920284,2.7495643622256067,0.625,0.0,0.0,0.026737967914438502,0.06403940886699508,0.057291666666666664,0.0,0.0,0.5882352941176471,0.0,0.041884816753926704,0.013661111111111107,0.02047436179526405,0.024424616351904186,0.3022051155567169,-785.0,-918.0,-412.0,-179.0,-605.0,1355.0,15468.758000002708
independent-evaluation,hotpotqa,5ab2ca0555429916697740d8,hotpotqa::5ab2ca0555429916697740d8,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,3.0,22.0,40.0,353.0,18.0,9.0,1.0,40.0,6.0,1.0,1.0,179.0,64.83148583333333,101.27813,16.361075587660025,0.08,0.0,0.01675977653631285,0.044444444444444446,0.12307692307692308,0.06486486486486487,0.2430939226519337,0.06521739130434782,0.26666666666666666,0.08196721311475409,0.038461538461538464,0.15256666666666666,-0.002288164911470876,0.0949724927880611,0.7938433289527893,-1240.0,-1148.0,-1386.0,-1617.0,-1094.0,1917.0,19769.223000002967
independent-evaluation,hotpotqa,5ab2ca0555429916697740d8,hotpotqa::5ab2ca0555429916697740d8,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,3.0,22.0,40.0,353.0,23.0,12.0,2.0,40.0,10.0,1.0,1.0,231.0,57.1945874,101.27813,16.236659861791164,0.1111111111111111,0.0,0.012987012987012988,0.04741379310344827,0.09716599190283401,0.06722689075630252,0.12017167381974249,0.1,0.125,0.029535864978902954,0.0379746835443038,0.013661111111111107,-0.015392164659901486,0.02658279837151823,0.525498628616333,-1240.0,-1148.0,-1386.0,-1617.0,-1094.0,2251.0,28915.960699996504
independent-evaluation,hotpotqa,5ab2d1b0554299545a2cfaa8,hotpotqa::5ab2d1b0554299545a2cfaa8,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.6666666666666666,2.0,12.0,20.0,163.0,18.0,9.0,1.0,20.0,6.0,1.0,1.0,155.0,38.32809266666667,52.49994,6.423935220625014,0.23529411764705882,0.0,0.012903225806451613,0.05806451612903226,0.08024691358024691,0.08125,0.16560509554140126,0.07142857142857142,0.0,0.06962025316455696,0.0,0.15256666666666666,-0.010320328236435047,0.00383427653971661,0.6501144170761108,-390.0,-222.0,-290.0,-282.0,-196.0,1417.0,15539.900800002215
independent-evaluation,hotpotqa,5ab2d1b0554299545a2cfaa8,hotpotqa::5ab2d1b0554299545a2cfaa8,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.6666666666666666,2.0,12.0,27.0,219.0,23.0,9.0,2.0,27.0,8.0,1.0,1.0,189.0,36.523523625,52.49994,6.38264857426529,0.23529411764705882,0.0,0.010582010582010581,0.047619047619047616,0.07462686567164178,0.0707070707070707,0.0,0.0,0.0,0.06217616580310881,0.0,0.013661111111111107,-0.005144670209882505,0.00594787400913009,0.14271190762519836,-390.0,-222.0,-290.0,-282.0,-196.0,1495.0,22385.689900002035
independent-evaluation,hotpotqa,5ab2e073554299295394688e,hotpotqa::5ab2e073554299295394688e,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,7.0,31.0,243.0,10.0,7.0,1.0,31.0,6.0,1.0,1.0,121.0,41.138024,49.742508,4.104436020850408,0.5384615384615384,0.0,0.0,0.05785123966942149,0.14285714285714285,0.06504065040650407,0.5040650406504065,0.0,0.5,0.0,0.0975609756097561,0.15256666666666666,0.14004614218364703,0.17078669706508987,0.7067536115646362,-464.0,-168.0,-157.0,-289.0,-82.0,1542.0,17306.21969999629
independent-evaluation,hotpotqa,5ab2e073554299295394688e,hotpotqa::5ab2e073554299295394688e,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,3.0,31.0,212.0,22.0,12.0,2.0,52.0,9.0,1.0,1.0,177.0,38.843107555555555,49.742508,4.672963920461667,0.3157894736842105,0.0,0.005649717514124294,0.06779661016949153,0.11229946524064172,0.10555555555555556,0.21910112359550563,0.025,0.35,0.10555555555555556,0.054945054945054944,0.013661111111111107,0.07031518205220989,0.10603340719985913,0.26894548535346985,-464.0,-168.0,-157.0,-289.0,-82.0,2066.0,15945.403099998657
independent-evaluation,hotpotqa,5ab2e692554299166977412a,hotpotqa::5ab2e692554299166977412a,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.75,2.0,0.6666666666666666,5.0,32.0,36.0,293.0,10.0,6.0,1.0,36.0,6.0,1.0,1.0,195.0,48.7138185,59.697014,7.437652258184159,0.20833333333333334,0.07692307692307693,0.02564102564102564,0.025510204081632654,0.1,0.03535353535353535,0.12935323383084577,0.15625,0.6,0.10552763819095477,0.04060913705583756,0.15256666666666666,0.16817054119108088,0.24544371989257013,0.7591333389282227,-1721.0,-1456.0,-1314.0,-1222.0,-1416.0,1862.0,18455.468300002394
independent-evaluation,hotpotqa,5ab2e692554299166977412a,hotpotqa::5ab2e692554299166977412a,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.6666666666666666,5.0,32.0,37.0,286.0,15.0,7.0,2.0,51.0,10.0,1.0,1.0,232.0,49.103735900000004,60.655422,7.400828899343512,0.15384615384615385,0.07692307692307693,0.021551724137931036,0.02575107296137339,0.12083333333333333,0.04219409282700422,0.0,0.0,0.0,0.11914893617021277,0.0,0.013661111111111107,0.02585309912054945,0.09637817773783969,0.1500031054019928,-1721.0,-1456.0,-1314.0,-1222.0,-1416.0,2121.0,19978.02340000635
